make,model,inventory_location,model_code,year,transmission,color,drive,doors,steering,seats,engine_type,body_type,engine_size,mileage,fuel,fob_price,total_price
HONDA,FREED,Osaka - Japan,DBA-GB3,2008/11,AT,Blue(D),2WD,5,RHD,7,L15A,Mini Van,"1,490cc","134,000km",PETROL,1080,2751
NISSAN,NOTE,Osaka - Japan,DBA-E11,2010/3,AT,Pink,2WD,5,RHD,5,HR15,Hatchback,"1,490cc","39,000km",PETROL,1080,2551
SUZUKI,WAGON R,Hakata - Japan,DBA-MH34S,2014/7,AT,Pink,2WD,5,RHD,4,R06A,Wagon,650cc,"85,000km",PETROL,1070,2341
NISSAN,NOTE,Kobe - Japan,DBA-E12,2012/10,AT,Black,2WD,5,RHD,,,Hatchback,"1,200cc","84,000km",PETROL,1070,2541
NISSAN,NOTE,Yokohama - Japan,DBA-E12,2013/1,AT,Pearl,2WD,5,RHD,,,Hatchback,"1,200cc","82,000km",PETROL,1060,2531
HONDA,FIT HYBRID,Kobe - Japan,DAA-GP1,2010/11,AT,Silver,2WD,5,RHD,,,Hatchback,"1,300cc","212,000km",HYBRID(PETROL),1050,2421
NISSAN,NOTE,Nagoya - Japan,DBA-E12,2013/11,AT,Silver,2WD,5,RHD,5,HR12,Hatchback,"1,190cc","162,000km",PETROL,1040,2511
HONDA,FREED,Yokohama - Japan,DBA-GB3,2008/11,AT,GRAY(D),2WD,5,RHD,,,Mini Van,"1,500cc","154,000km",PETROL,1030,2701
MITSUBISHI,PAJERO MINI,Osaka - Japan,TA-H53A,2004/2,AT,White,2WD,3,RHD,,,SUV,660cc,"71,000km",PETROL,1030,2301
CHEVROLET,CHEVROLET CRUZE,Yokohama - Japan,ABA-HR52S,2006/2,AT,Black,4WD,5,RHD,,,Hatchback,"1,300cc","206,000km",PETROL,1000,2371
DAIHATSU,MIRA,Kobe - Japan,DBA-L275S,2012/3,AT,Pink,2WD,5,RHD,4,KF,Hatchback,650cc,"93,000km",PETROL,990,2161
NISSAN,NOTE,Hakata - Japan,DBA-E12,2012/9,AT,Silver,2WD,5,RHD,,,Hatchback,"1,200cc","78,000km",PETROL,970,2441
DAIHATSU,MIRA,Yokohama - Japan,DBA-L275S,2008/2,AT,Gold,2WD,5,RHD,4,KF,Hatchback,650cc,"54,000km",PETROL,960,2131
DAIHATSU,MIRA,Hakata - Japan,DBA-L275S,2007/9,AT,Pink,2WD,5,RHD,,,Hatchback,660cc,"93,000km",PETROL,960,2131
DAIHATSU,MIRA,Kobe - Japan,DBA-L275S,2009/3,AT,Silver,2WD,5,RHD,,,Hatchback,660cc,"109,000km",PETROL,940,2111
DAIHATSU,MOVE,Osaka - Japan,CBA-L175S,2008/2,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"77,000km",PETROL,930,2201
DAIHATSU,MIRA,Kobe - Japan,DBA-L275S,2012/6,MT,White,2WD,5,RHD,4,KF,Hatchback,650cc,"124,000km",PETROL,920,2091
DAIHATSU,MOVE,Osaka - Japan,CBA-L175S,2007/11,AT,Silver,2WD,5,RHD,4,KF,Hatchback,650cc,"80,000km",PETROL,910,2081
SUZUKI,SOLIO,Nagoya - Japan,DBA-MA15S,2013/3,AT,Black,2WD,5,RHD,5,K12B,Wagon,"1,240cc","150,000km",PETROL,910,2381
DAIHATSU,MOVE,Kobe - Japan,DBA-LA100S,2011/11,AT,Silver,2WD,5,RHD,4,KF,Hatchback,650cc,"151,000km",PETROL,890,2161
HONDA,LIFE,Osaka - Japan,DBA-JC1,2012/2,AT,GRAY(D),2WD,5,RHD,4,P07A,Hatchback,650cc,"158,000km",PETROL,880,2051
HONDA,LIFE,Kobe - Japan,DBA-JC1,2012/2,AT,Blue(L),2WD,5,RHD,,,Hatchback,660cc,"105,000km",PETROL,880,2051
HONDA,LIFE,Kobe - Japan,DBA-JC1,2012/2,AT,Blue(L),2WD,5,RHD,,,Hatchback,660cc,"200,000km",PETROL,850,2021
DAIHATSU,MOVE,Kobe - Japan,DBA-LA100S,2011/3,AT,White,2WD,5,RHD,4,KF,Hatchback,650cc,"199,000km",PETROL,840,2111
DAIHATSU,MOVE,Hakata - Japan,DBA-L175S,2007/7,AT,Black,2WD,5,RHD,4,KF,Hatchback,650cc,"134,000km",PETROL,820,2091
TOYOTA,DYNA,Yokohama - Japan,U-BU66D,1989/12,MT,Green,2WD,2,RHD,3,14B,Truck,"3,660cc","32,000km",DIESEL,10460,12533
TOYOTA,TOYOACE TRUCK,Hakata - Japan,U-BU78,1995/4,MT,White,2WD,2,RHD,3,14B,Truck,"3,660cc","25,000km",DIESEL,11820,14587
MITSUBISHI,FIGHTER,Osaka - Japan,KK-FK71GC,2004/1,6MT,White,2WD,2,RHD,3,6M61,Truck,"8,200cc","225,000km",DIESEL,11920,17214
TOYOTA,DYNA,Osaka - Japan,KK-XZU342,2001/11,MT,Green,2WD,2,RHD,3,S05C,Truck,"4,610cc","269,000km",DIESEL,7000,9876
TOYOTA,DYNA,Hakata - Japan,U-BU66,1989/6,MT,White,2WD,2,RHD,3,14B,Truck,"3,660cc","227,000km",DIESEL,8700,10744
TOYOTA,HIACE TRUCK,Hakata - Japan,U-LH85,1992/1,MT,White,4WD,2,RHD,3,2L,Truck,"2,440cc","188,000km",DIESEL,7800,9771
MITSUBISHI,CANTER TRUCK,Osaka - Japan,KC-FE518BD,1996/2,MT,Blue,2WD,2,RHD,3,4D35,Truck,"4,560cc","201,000km",DIESEL,10110,12177
MAZDA,TITAN,Osaka - Japan,U-WGLAT,1992/11,MT,Pink,2WD,2,RHD,3,SL,Truck,"3,450cc","245,000km",DIESEL,6110,8111
MITSUBISHI,CANTER TRUCK,Osaka - Japan,U-FB501B,1995/2,MT,White,2WD,2,RHD,3,4M40,Truck,"2,830cc","161,000km",DIESEL,4000,5965
MITSUBISHI,CANTER TRUCK,Osaka - Japan,KC-FE516BC,1997/7,MT,Blue,2WD,2,RHD,3,4D36,Truck,"3,560cc","202,000km",DIESEL,7810,9839
MITSUBISHI,FIGHTER,Osaka - Japan,TKG-FK61F,2016/3,6MT,White,2WD,2,RHD,,,Truck,"7,540cc","499,000km",DIESEL,23690,33682
MITSUBISHI,CANTER TRUCK,Yokohama - Japan,KK-FE50EB,2000/9,MT,White,2WD,2,RHD,,,Truck,"5,240cc","241,000km",DIESEL,3640,5600
TOYOTA,TOYOACE 2018,Hakata - Japan,TRG-NJR85AN,2017/2,MT,White,2WD,2,RHD,,,Truck,"3,000cc","615,000km",DIESEL,6630,12327
MITSUBISHI,CANTER TRUCK,Yokohama - Japan,KC-FE517BD,1996/9,MT,White,2WD,2,RHD,,,Truck,0cc,"60,000km",DIESEL,9530,11585
MITSUBISHI,CANTER TRUCK,Hakata - Japan,KK-FE51CBD,2000/3,MT,Blue,2WD,2,RHD,,,Truck,"4,200cc","370,000km",DIESEL,10000,12066
MITSUBISHI,FIGHTER,Hakata - Japan,KC-FK629D,1999/3,6MT,Green,2WD,2,RHD,,,Truck,"8,200cc","432,000km",DIESEL,24000,31592
MITSUBISHI,CANTER TRUCK,Yokohama - Japan,KC-FE516BC,1995/9,MT,Blue,2WD,2,RHD,,,Truck,"3,560cc","103,000km",DIESEL,8890,10937
MAZDA,TITAN,Yokohama - Japan,KK-WHS5T,2000/9,MT,White,2WD,2,RHD,,,Truck,"3,000cc","297,000km",DIESEL,3500,5458
TOYOTA,TOYOACE TRUCK,Osaka - Japan,U-BU60,1991/12,MT,White,2WD,2,RHD,3,B,Truck,"2,970cc","88,000km",DIESEL,6000,7999
MITSUBISHI,CANTER TRUCK,Osaka - Japan,U-FE516BD,1994/4,MT,Blue,2WD,2,RHD,,,Truck,"3,600cc","163,000km",DIESEL,10000,12066
MITSUBISHI,CANTER TRUCK,Osaka - Japan,PA-FE71BBD,2005/7,MT,Blue,2WD,2,RHD,,,Truck,"3,000cc","269,000km",DIESEL,7000,9014
NISSAN,DIESEL CONDOR,Hakata - Japan,U-SG2S41,1995/3,MT,White,2WD,2,RHD,,,Truck,"4,200cc","165,000km",DIESEL,4200,6170
MITSUBISHI,CANTER TRUCK,Hakata - Japan,KC-FE518BD,1995/10,MT,Blue,2WD,2,RHD,,,Truck,"4,600cc","280,000km",DIESEL,10000,12281
MITSUBISHI,CANTER TRUCK,Hakata - Japan,U-FB308B,1990/7,MT,White,2WD,2,RHD,,,Truck,"2,800cc","49,000km",DIESEL,4700,6676
Lamborghini,AVENTADOR,Gifu -                                         Japan,,,AT,GREEN,4WD,2,Right,2,,Coupe,"6,500cc","3,500km",PETROL,695780,697572
Lamborghini,AVENTADOR,Osaka -                                         Japan,,,AT,BLUE,4WD,2,Left,2,,Coupe,"6,500cc","1,500km",PETROL,610810,612702
Lamborghini,AVENTADOR,Osaka -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"6,500cc","1,594km",PETROL,592870,594762
Lamborghini,AVENTADOR,Fukuoka -                                         Japan,,,AT,WHITE,,2,Left,2,,Coupe,"6,500cc","13,222km",PETROL,592130,594022
Lamborghini,AVENTADOR,Aichi -                                         Japan,,,AT,GREEN,4WD,2,Left,2,,Coupe,"6,500cc","1,400km",PETROL,588350,590242
TOYOTA,CULLINAN,Fukuoka -                                         Japan,,,AT,BLACK,4WD,4,Left,0,,SUV,"6,500cc",200km,PETROL,515890,518532
Lamborghini,HURACAN,Aichi -                                         Japan,,,AT,BLUE,MR,2,Left,2,,Coupe,"5,200cc",530km,PETROL,515810,517602
FERRARI,812GTS,Shizuoka -                                         Japan,,,AT,BLUE,FR,2,Left,2,,Convertible,"6,500cc",904km,PETROL,507320,509212
FERRARI,812GTS,Aichi -                                         Japan,,,AT,BLACK,FR,2,Left,2,,Convertible,"6,500cc",785km,PETROL,497600,499492
Lamborghini,AVENTADOR,Fukuoka -                                         Japan,,,AT,YELLOW,4WD,2,Left,2,,Coupe,"6,500cc","9,910km",PETROL,494370,496162
FERRARI,812GTS,Aichi -                                         Japan,,,AT,BLUE,FR,2,Left,2,,Convertible,"6,500cc",900km,PETROL,493970,495862
Lamborghini,AVENTADOR,Tokyo -                                         Japan,,,AT,BLACK,4WD,2,Left,2,,Coupe,"6,500cc","19,000km",PETROL,483240,485032
NISSAN,GT-R,Gifu -                                         Japan,,,AT,PEARL,4WD,2,Right,4,,Coupe,"3,800cc",50km,PETROL,456190,458182
Lamborghini,AVENTADOR,Ibaraki -                                         Japan,,,AT,RED,4WD,2,Left,2,,Coupe,"6,500cc","25,521km",PETROL,455880,457672
FERRARI,458 SPECIALE,Aichi -                                         Japan,,,AT,OTHER,MR,2,Left,2,,Coupe,"4,500cc","9,500km",PETROL,450410,452202
ROLLS,CULLINAN,Tokyo -                                         Japan,,,AT,BLACK,4WD,4,Left,0,,SUV,"6,500cc",100km,PETROL,448390,451032
NISSAN,SKYLINE,Fukuoka -                                         Japan,,,MT,WHITE,2WD,2,Right,5,,Sedan,"2,000cc","77,631km",PETROL,435920,437912
Lamborghini,HURACAN,Osaka -                                         Japan,,,AT,RED,4WD,2,Left,2,,Coupe,"5,200cc","2,058km",PETROL,435250,437042
NISSAN,GT-R,Gifu -                                         Japan,,,AT,PEARL,,2,Right,4,,Coupe,"3,800cc","1,038km",PETROL,434410,436402
NISSAN,SKYLINE,Nara -                                         Japan,,,MT,PEARL,4WD,2,Right,4,,Coupe,"2,560cc","7,380km",PETROL,425870,427762
Lamborghini,AVENTADOR,Osaka -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"6,500cc","23,000km",PETROL,421490,423282
TOYOTA,CULLINAN,Tokyo -                                         Japan,,,AT,BLACK,4WD,4,Left,0,,SUV,"6,500cc","3,000km",PETROL,406870,409512
Lamborghini,HURACAN,Fukuoka -                                         Japan,,,AT,BLACK,MR,2,Left,2,,Coupe,"5,200cc",450km,PETROL,399730,401522
FERRARI,F8 SPIDER,Tokyo -                                         Japan,,,AT,RED,MR,2,Left,2,,Convertible,"3,900cc","1,390km",PETROL,398300,400092
FERRARI,F8 SPIDER,Hokkaido -                                         Japan,,,AT,YELLOW,MR,2,Left,2,,Convertible,"3,900cc","5,000km",PETROL,392850,394642
ROLLS,CULLINAN,Tokyo -                                         Japan,,,AT,BLACK,4WD,4,Left,0,,SUV,"6,500cc",100km,PETROL,392490,395132
TOYOTA,DB7,Hiroshima -                                         Japan,,,MT,GRAY,,2,Right,4,,Sedan,"5,900cc","9,000km",PETROL,391250,393042
Lamborghini,URUS,Tokyo -                                         Japan,,,AT,WHITE,4WD,5,Left,5,,SUV,"4,000cc",300km,PETROL,387610,389952
FERRARI,SF90 STRADALE,Hiroshima -                                         Japan,,,AT,BLACK,4WD,2,Left,2,,Coupe,"4,000cc","2,800km",PLUG-IN HYBRID(PETROL),384570,386462
KIA,PHANTOM,Osaka -                                         Japan,,,AT,PURPLE(D),,4,Right,5,,Sedan,"6,700cc","8,000km",PETROL,383230,385872
FERRARI,F8 SPIDER,Aichi -                                         Japan,,,AT,RED,MR,2,Left,2,,Convertible,"3,900cc","1,090km",PETROL,381580,383372
Aston,V12 VANTAGE,Saitama -                                         Japan,,,AT,,,2,Left,2,,Coupe,"5,200cc",75km,PETROL,377980,379772
Lamborghini,AVENTADOR,Okayama -                                         Japan,,,AT,GRAY(D),4WD,2,Left,2,,Coupe,"6,500cc","16,800km",PETROL,377910,379702
PORSCHE,911,Tokyo -                                         Japan,,,MT,WHITE,,2,Left,,,Coupe,"4,000cc","2,000km",PETROL,374170,375962
FERRARI,360,Tokyo -                                         Japan,,,AT,,FR,2,Left,2,,Coupe,"6,500cc","6,000km",PETROL,370710,372502
Lamborghini,AVENTADOR,Aichi -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"6,500cc","9,556km",PETROL,366950,368742
NISSAN,SKYLINE,Saga -                                         Japan,,,MT,BLUE,4WD,2,Right,4,,Coupe,"2,600cc","9,868km",PETROL,363460,365352
FERRARI,F8 TRIBUTO,Fukuoka -                                         Japan,,,AT,PEARL,MR,2,Left,2,,Coupe,"3,900cc","5,000km",PETROL,363430,365222
NISSAN,GT-R,Nagano -                                         Japan,,,AT,SILVER,2WD,2,Right,2,,Coupe,"3,800cc","4,400km",PETROL,363430,365422
HYUNDAI,CULLINAN,Aichi -                                         Japan,,,AT,BLACK,4WD,4,Right,0,,SUV,"6,500cc","5,800km",PETROL,363430,366072
NISSAN,SKYLINE,Osaka -                                         Japan,,,MT,SILVER,4WD,2,Right,4,,Coupe,"2,600cc","20,080km",PETROL,363410,365302
Lamborghini,HURACAN,Tokyo -                                         Japan,,,AT,GREEN,4WD,2,Left,2,,Coupe,"5,200cc",95km,PETROL,359820,361612
ROLLS,DAWN,Tokyo -                                         Japan,,,AT,PEARL,,2,Left,4,,Convertible,"6,600cc","8,400km",PETROL,359660,361902
Lamborghini,URUS,Osaka -                                         Japan,,,AT,WHITE,4WD,5,Left,5,,SUV,"4,000cc",680km,PETROL,357200,359542
FERRARI,SF90 STRADALE,Kanagawa -                                         Japan,,,AT,RED,4WD,2,Left,2,,Coupe,"4,000cc","4,000km",PLUG-IN HYBRID(PETROL),356920,358812
Lamborghini,AVENTADOR,Osaka -                                         Japan,,,AT,BLUE(D),4WD,2,Left,2,,Coupe,"6,500cc","22,900km",PETROL,356150,357942
Lamborghini,URUS,Wakayama -                                         Japan,,,AT,PEARL,4WD,5,Right,5,,SUV,"4,000cc","3,021km",PETROL,352600,354942
ROLLS,CULLINAN,Fukuoka -                                         Japan,,,AT,BLACK,4WD,4,Left,0,,SUV,"6,500cc","3,000km",PETROL,352540,355182
ROLLS,CULLINAN,Kanagawa -                                         Japan,,,AT,SILVER,4WD,4,Right,5,,SUV,"6,500cc","6,619km",PETROL,352350,354992
FERRARI,F8 SPIDER,Aichi -                                         Japan,,,AT,BLUE,MR,2,Left,2,,Convertible,"3,900cc","1,000km",PETROL,350070,351862
FERRARI,360,Saitama -                                         Japan,,,AT,GREEN,FR,2,Left,2,,Coupe,"6,500cc","5,756km",PETROL,348940,350732
Lamborghini,HURACAN,Saitama -                                         Japan,,,AT,WHITE,2WD,2,Left,2,,Coupe,"5,200cc","7,227km",PETROL,331680,333472
FERRARI,360,Chiba -                                         Japan,,,AT,RED,FR,2,Left,2,,Coupe,"6,500cc","8,014km",PETROL,330310,332102
Lamborghini,HURACAN,Aichi -                                         Japan,,,AT,METALIC,4WD,2,Left,2,,Coupe,"5,200cc","1,800km",PETROL,329310,331102
Aston,DBS,Aichi -                                         Japan,,,AT,BLACK,FR,2,Left,2,,Coupe,"5,200cc",240km,PETROL,329090,330982
Lamborghini,URUS,Osaka -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc",890km,PETROL,327110,329452
Lamborghini,URUS,Aichi -                                         Japan,,,AT,WHITE,4WD,5,Left,5,,SUV,"4,000cc",83km,PETROL,327020,329362
Lamborghini,AVENTADOR,Aichi -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"6,500cc","14,200km",PETROL,327020,328812
Lamborghini,HURACAN,Kyoto -                                         Japan,,,AT,WHITE,,2,Left,2,,Coupe,"5,200cc","2,117km",PETROL,326250,328042
NISSAN,GT-R,Osaka -                                         Japan,,,AT,WHITE,,2,Right,4,,Coupe,"3,800cc",450km,PETROL,324930,326922
FERRARI,F8 TRIBUTO,Aichi -                                         Japan,,,AT,WHITE,MR,2,Left,2,,Coupe,"3,900cc","1,498km",PETROL,323500,325292
Lamborghini,HURACAN,Osaka -                                         Japan,,,AT,GREEN(D),2WD,2,Left,2,,Coupe,"5,200cc","9,800km",PETROL,321720,323512
Lamborghini,URUS,Fukuoka -                                         Japan,,,AT,METALIC,4WD,5,Right,5,,SUV,"4,000cc",300km,PETROL,321360,323702
Lamborghini,URUS,Gifu -                                         Japan,,,AT,WHITE,4WD,5,Right,5,,SUV,"4,000cc",70km,PETROL,316890,319232
FERRARI,F8 SPIDER,Tokyo -                                         Japan,,,AT,BLACK,MR,2,Left,2,,Convertible,"3,900cc","1,000km",PETROL,316260,318052
Lamborghini,URUS,Ehime -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc",370km,PETROL,312780,315122
ROLLS,GHOST,Saitama -                                         Japan,,,AT,WHITE,4WD,4,Left,5,,Sedan,"6,700cc","3,700km",PETROL,312640,315082
FERRARI,F8 SPIDER,Saitama -                                         Japan,,,AT,RED,MR,2,Left,2,,Convertible,"3,900cc",530km,PETROL,312640,314432
ROLLS,GHOST,Tokyo -                                         Japan,,,AT,WHITE,4WD,4,Right,5,,Sedan,"6,700cc","18,000km",PETROL,311180,313622
Lamborghini,AVENTADOR,Kanagawa -                                         Japan,,,AT,BLUE(L),4WD,2,Left,2,,Coupe,"6,500cc","5,000km",PETROL,310460,312252
FERRARI,F8 TRIBUTO,Hyogo -                                         Japan,,,AT,WHITE,MR,2,Right,2,,Coupe,"3,900cc","5,000km",PETROL,309440,311232
FERRARI,360,Aichi -                                         Japan,,,AT,RED,FR,2,Left,2,,Coupe,"6,500cc","11,000km",PETROL,309180,310972
FERRARI,360,Kanagawa -                                         Japan,,,AT,WHITE,FR,2,Left,2,,Coupe,"6,500cc","4,000km",PETROL,305370,307162
Lamborghini,URUS,Aichi -                                         Japan,,,AT,WHITE,4WD,5,Left,4,,SUV,"4,000cc","11,600km",PETROL,305350,307692
Lamborghini,HURACAN,Aichi -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"5,200cc",107km,PETROL,302600,304392
ROLLS,CULLINAN,Osaka -                                         Japan,,,AT,WHITE,4WD,4,Right,4,,SUV,"6,500cc","18,000km",PETROL,295380,298022
FERRARI,360,Aichi -                                         Japan,,,AT,RED,FR,2,Left,2,,Coupe,"6,500cc","11,000km",PETROL,309180,310972
FERRARI,360,Kanagawa -                                         Japan,,,AT,WHITE,FR,2,Left,2,,Coupe,"6,500cc","4,000km",PETROL,305370,307162
Lamborghini,URUS,Aichi -                                         Japan,,,AT,WHITE,4WD,5,Left,4,,SUV,"4,000cc","11,600km",PETROL,305350,307692
Lamborghini,HURACAN,Aichi -                                         Japan,,,AT,WHITE,4WD,2,Left,2,,Coupe,"5,200cc",107km,PETROL,302600,304392
ROLLS,CULLINAN,Osaka -                                         Japan,,,AT,WHITE,4WD,4,Right,4,,SUV,"6,500cc","18,000km",PETROL,295380,298022
FERRARI,F8 TRIBUTO,Kanagawa -                                         Japan,,,AT,WHITE,MR,2,Left,2,,Coupe,"3,900cc","3,000km",PETROL,294480,296272
FERRARI,F8 TRIBUTO,Chiba -                                         Japan,,,AT,RED,MR,2,Left,2,,Coupe,"3,900cc",550km,PETROL,293160,294952
Lamborghini,HURACAN,Hyogo -                                         Japan,,,AT,YELLOW,4WD,2,Left,0,,Coupe,"5,200cc","3,000km",PETROL,290930,292722
Lamborghini,AVENTADOR,Kanagawa -                                         Japan,,,AT,BLUE,4WD,2,Right,2,,Coupe,"6,500cc","2,000km",PETROL,290850,292642
MERCEDES,SLS AMG,Hiroshima -                                         Japan,,,AT,PEARL,FR,2,Left,2,,Coupe,"6,300cc","5,139km",PETROL,290180,292072
FERRARI,F8 TRIBUTO,Aichi -                                         Japan,,,AT,WHITE,MR,2,Left,2,,Coupe,"3,900cc","6,000km",PETROL,289710,291502
FERRARI,F430 SPIDER,Kanagawa -                                         Japan,,,MT,RED,MR,2,Left,2,,Convertible,"4,300cc","34,500km",PETROL,289400,291192
Lamborghini,URUS,Saitama -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"4,000cc","1,808km",PETROL,289150,291492
Lamborghini,URUS,Aichi -                                         Japan,,,AT,GREEN,4WD,5,Left,5,,SUV,"4,000cc","3,000km",PETROL,287900,290242
Lamborghini,URUS,Aichi -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc","1,117km",PETROL,287410,289752
ROLLS,DAWN,Saitama -                                         Japan,,,AT,WHITE,,2,Left,4,,Convertible,"6,600cc","21,700km",PETROL,283600,285842
FERRARI,F8 TRIBUTO,Kanagawa -                                         Japan,,,AT,RED,MR,2,Left,2,,Coupe,"3,900cc","7,671km",PETROL,283450,285242
HONDA,NSX,Chiba -                                         Japan,,,MT,YELLOW,MR,2,Right,2,,Coupe,"3,200cc","34,000km",PETROL,283200,284892
FERRARI,458 SPIDER,Hiroshima -                                         Japan,,,AT,RED,MR,2,Left,2,,Convertible,"4,500cc","24,000km",PETROL,282920,284712
Lamborghini,URUS,Aichi -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"4,000cc","6,480km",PETROL,282110,284452
ROLLS,CULLINAN,Kanagawa -                                         Japan,,,AT,BLACK,4WD,4,Left,4,,SUV,"6,500cc","19,000km",PETROL,280690,283332
NISSAN,SKYLINE,Aichi -                                         Japan,,,MT,WHITE,4WD,2,Right,4,,Coupe,"2,600cc","52,200km",PETROL,276760,278652
Lamborghini,URUS,Shizuoka -                                         Japan,,,AT,PEARL,4WD,5,Left,5,,SUV,"4,000cc","6,950km",PETROL,276440,278782
NISSAN,GT-R,Hyogo -                                         Japan,,,AT,GRAY,4WD,2,Right,4,,Coupe,"3,800cc","1,500km",PETROL,276410,278402
HONDA,NSX,Hiroshima -                                         Japan,,,AT,SILVER,4WD,2,Right,2,,Coupe,"3,500cc","2,104km",HYBRID(PETROL),276390,278182
Lamborghini,MURCIELAGO,Hiroshima -                                         Japan,,,AT,PEARL,4WD,2,Left,2,,Coupe,"6,500cc","32,000km",PETROL,276390,278182
Lamborghini,URUS,Tokyo -                                         Japan,,,AT,WHITE,4WD,5,Left,5,,SUV,"4,000cc","5,500km",PETROL,276330,278672
Lamborghini,AVENTADOR,Aichi -                                         Japan,,,AT,RED,4WD,2,Left,2,,Coupe,"6,500cc","27,000km",PETROL,276310,278102
Lamborghini,HURACAN,Saitama -                                         Japan,,,AT,GRAY,4WD,2,Left,2,,Coupe,"5,200cc",512km,PETROL,276230,278022
FERRARI,360,Oita -                                         Japan,,,AT,RED,FR,2,Left,2,,Coupe,"6,500cc","11,100km",PETROL,276200,277992
FERRARI,F8 TRIBUTO,Kyoto -                                         Japan,,,AT,RED,,2,Left,2,,Coupe,"3,900cc","1,446km",PETROL,276150,277942
FERRARI,458 SPIDER,Shizuoka -                                         Japan,,,AT,WHITE,,2,Left,2,,Convertible,"4,500cc","18,000km",PETROL,274990,276782
MERCEDES,DAWN,Fukuoka -                                         Japan,,,AT,BLACK,FR,2,Left,4,,Convertible,"6,600cc","22,000km",PETROL,274850,277092
ROLLS,DAWN,Tokyo -                                         Japan,,,AT,BEIGE,FR,2,Left,4,,Convertible,"6,600cc","17,000km",PETROL,272700,274942
ROLLS,DAWN,Fukuoka -                                         Japan,,,AT,PEARL,FR,2,Left,4,,Convertible,"6,591cc","29,260km",PETROL,271000,273242
Lamborghini,URUS,Tokyo -                                         Japan,,,AT,BLACK,4WD,5,Left,5,,SUV,"4,000cc","1,700km",PETROL,269070,271412
FERRARI,488 SPIDER,Tokyo -                                         Japan,,,AT,BLACK,MR,2,Left,2,,Convertible,"3,900cc","4,000km",PETROL,269070,270862
ROLLS,DAWN,Tokyo -                                         Japan,,,AT,WHITE,,2,Left,4,,Convertible,"6,600cc","7,500km",PETROL,269070,271312
FERRARI,F8 TRIBUTO,Aichi -                                         Japan,,,AT,RED,MR,2,Left,2,,Coupe,"3,900cc","2,600km",PETROL,269050,270842
Lamborghini,AVENTADOR,Oita -                                         Japan,,,AT,ORANGE,4WD,2,Left,2,,Coupe,"6,500cc","4,327km",PETROL,268830,270622
Lamborghini,URUS,Tokyo -                                         Japan,,,AT,WHITE,4WD,5,Left,5,,SUV,"4,000cc","13,000km",PETROL,268620,270962
FERRARI,488 SPIDER,Shizuoka -                                         Japan,,,AT,RED,,2,Left,2,,Convertible,"3,900cc","9,000km",PETROL,267730,269522
ALFA,8C,Okayama -                                         Japan,,,AT,RED,FR,2,Left,2,,Coupe,"4,700cc","29,000km",PETROL,267650,269542
NISSAN,SKYLINE,Niigata -                                         Japan,,,MT,PEARL,4WD,2,Right,4,,Coupe,"2,600cc","46,480km",PETROL,267600,269492
FERRARI,360,Oita -                                         Japan,,,AT,RED,FR,2,Left,2,,Coupe,"6,500cc","19,600km",PETROL,266030,267822
Aston,WRAITH,Nara -                                         Japan,,,AT,PEARL,,3,Right,4,,Coupe,"6,600cc","9,500km",PETROL,265320,267562
Lamborghini,URUS,Osaka -                                         Japan,,,AT,BLACK,4WD,5,Right,5,,SUV,"4,000cc","5,520km",PETROL,263800,266142
FERRARI,F8 TRIBUTO,Tokyo -                                         Japan,,,AT,BLUE,MR,2,Left,2,,Coupe,"3,900cc","2,675km",PETROL,263260,265052
ROLLS,CULLINAN,Aichi -                                         Japan,,,AT,GRAY,4WD,4,Right,5,,SUV,"6,700cc","32,050km",PETROL,261930,264572
Lamborghini,AVENTADOR,Chiba -                                         Japan,,,AT,ORANGE,4WD,2,Left,2,,Coupe,"6,500cc","2,273km",PETROL,261660,263452
Lamborghini,HURACAN,Kyoto -                                         Japan,,,AT,GREEN,4WD,2,Left,2,,Coupe,"5,200cc","1,994km",PETROL,261660,263452
Lamborghini,HURACAN,Fukuoka -                                         Japan,,,AT,GRAY,4WD,2,Right,2,,Coupe,"5,200cc","1,370km",PETROL,261610,263402
FERRARI,488 SPIDER,Osaka -                                         Japan,,,AT,BLACK,,2,Left,2,,Convertible,"3,900cc","5,000km",PETROL,260310,262102
FERRARI,ROME,Shizuoka -                                         Japan,,,AT,BLUE,,2,Left,4,,Coupe,"3,900cc",530km,PETROL,259790,261682
FERRARI,F8 TRIBUTO,Chiba -                                         Japan,,,AT,YELLOW,MR,2,Left,2,,Coupe,"3,900cc","2,000km",PETROL,259690,261482
PORSCHE,911,Fukuoka -                                         Japan,,,AT,METALIC,,2,Left,2,,Coupe,"4,000cc",150km,PETROL,256020,257812
