Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price
TOYOTA,LAND CRUISER,,"1,000km","3,440cc",PETROL,AT,,4WD,,,,SUV,7,71012
TOYOTA,ALPHARD HYBRID,,"1,700km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,70902
PORSCHE,PANAMERA,,"55,000km","4,000cc",PETROL,AT,,4WD,,,,Sedan,4,70542
TOYOTA,ALPHARD,,"7,000km","2,500cc",PETROL,AT,,FF,,,,Mini Van,7,70882
TOYOTA,LAND CRUISER,,"6,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,70972
Lotus,ELISE,,180km,"1,800cc",PETROL,MT,,,,,,Coupe,2,69912
TOYOTA,ALPHARD HYBRID,,6km,"2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,70862
AMG,SL,,"9,000km","2,000cc",HYBRID(PETROL),AT,,4WD,,,,Convertible,4,70172
TOYOTA,ALPHARD,,"2,550km","2,500cc",PETROL,AT,,FF,,,,Mini Van,7,70792
TOYOTA,ALPHARD HYBRID,,6km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,70772
VOLVO,XC90,,50km,"2,000cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,SUV,7,70772
TOYOTA,ALPHARD HYBRID,,"2,992km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,70662
TOYOTA,HIACE WAGON,,"6,573km","2,700cc",PETROL,AT,,,,,,Wagon,4,70802
TOYOTA,VELLFIRE HYBRID,,"6,000km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,70552
TOYOTA,HIACE VAN,,"8,617km","2,700cc",PETROL,AT,,,,,,Van,7,72552
AUDI,Q7,,"1,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,7,70512
TOYOTA,LAND CRUISER,,"17,009km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,70582
NISSAN,GT-R,,"37,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,70022
TOYOTA,ALPHARD HYBRID,,30km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,70462
AUDI,RS7 SPORTBACK,,"36,000km","4,000cc",HYBRID(PETROL),AT,,4WD,,,,Hatchback,5,70102
TOYOTA,VELLFIRE HYBRID,,"1,700km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,70242
AMG,SL,,"4,800km","1,990cc",PETROL,AT,,,,,,Convertible,4,69772
Aston,DB9,,"21,000km","6,000cc",PETROL,AT,,,,,,Coupe,4,69662
NISSAN,SKYLINE,,"24,932km","2,000cc",PETROL,MT,,,,,,Sedan,5,69452
LAND,DEFENDER,,"23,000km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,70592
NISSAN,FAIRLADY Z,,9km,"3,000cc",PETROL,AT,,,,,,Coupe,2,69532
Aston,VANTAGE,,"53,000km","4,000cc",PETROL,AT,,,,,,Coupe,2,69492
TOYOTA,LAND CRUISER,,"23,729km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,70202
TOYOTA,ALPHARD HYBRID,,30km,"2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,70062
TOYOTA,VELLFIRE,,"5,000km","2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,69892
VOLVO,XC90,,10km,"2,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,7,69882
BMW,X5,,"10,600km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,69872
TOYOTA,LAND CRUISER,,"11,323km","3,300cc",DIESEL,AT,,4WD,,,,SUV,5,70042
TOYOTA,LAND CRUISER,,"14,000km","3,400cc",PETROL,AT,,4WD,,,,SUV,7,70022
TOYOTA,YARIS,,32km,"1,600cc",PETROL,MT,,4WD,,,,Hatchback,4,69262
TOYOTA,VELLFIRE HYBRID,,"7,000km","2,487cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,69772
LAND,DEFENDER,,"13,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,70132
TOYOTA,ALPHARD HYBRID,,7km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,69712
BMW,X7,,"12,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,6,69802
TOYOTA,ALPHARD HYBRID,,"4,730km","2,500cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,69692
TOYOTA,ALPHARD HYBRID,,"8,800km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,69682
BMW,M2,,"3,300km","3,000cc",PETROL,MT,,,,,,Coupe,4,69232
NISSAN,GT-R,,"58,000km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,69202
BMW,X7,,"11,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,6,69752
BMW,M4,,"7,520km","3,000cc",PETROL,AT,,4WD,,,,Coupe,4,69202
TOYOTA,VELLFIRE HYBRID,,550km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,69592
TOYOTA,ALPHARD HYBRID,,50km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,69592
BMW,X5,,"3,000km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,7,69582
Aston,V8,,"12,965km","4,700cc",PETROL,AT,,,,,,Coupe,2,68902
TOYOTA,VELLFIRE HYBRID,,"7,077km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,69542
TOYOTA,ALPHARD HYBRID,,"3,744km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,69542
BMW,X7,,"5,062km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,69632
TOYOTA,VELLFIRE HYBRID,,"5,592km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,69522
TOYOTA,ALPHARD HYBRID,,"5,714km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,69512
BMW,7 SERIES,,"9,000km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,69412
MERCEDES,GLE CLASS,,"7,749km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,69502
HINO,PROFIA,,"357,736km","12,910cc",DIESEL,MT,,4WD,,,,Truck,2,79222
TOYOTA,LAND CRUISER,,"12,000km","4,600cc",PETROL,AT,,4WD,,,,SUV,8,69522
LAND,DEFENDER,,"3,200km","2,996cc",DIESEL,AT,,4WD,,,,SUV,5,69552
BMW,M4,,"6,700km","3,000cc",PETROL,AT,,,,,,Coupe,4,68882
TOYOTA,VELLFIRE,,"2,000km","2,400cc",PETROL,AT,,4WD,,,,Sedan,7,69312
LAND,DEFENDER,,"21,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,69712
TOYOTA,VELLFIRE HYBRID,,"23,000km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,69202
TOYOTA,LAND CRUISER,,"9,359km","3,444cc",PETROL,AT,,4WD,,,,SUV,7,69282
TOYOTA,HIACE VAN,,"36,094km","2,700cc",PETROL,AT,,4WD,,,,Van,7,71182
HONDA,NSX,,"60,388km","3,000cc",PETROL,AT,,,,,,Coupe,2,68402
TOYOTA,LAND CRUISER,,"19,675km","3,444cc",PETROL,AT,,4WD,,,,SUV,7,69222
LAND,DEFENDER,,"12,251km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,69252
LAND,RANGE ROVER,,"14,153km","5,000cc",PETROL,AT,,4WD,,,,SUV,5,69142
Lotus,EXIGE,,"12,000km","3,500cc",PETROL,MT,,MR,,,,Coupe,2,68092
BMW,M2,,"2,000km","3,000cc",PETROL,AT,,,,,,Coupe,4,68582
BMW,M2,,"2,000km","3,000cc",PETROL,AT,,,,,,Coupe,4,68582
LAND,DEFENDER,,"2,500km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,69412
PORSCHE,CAYENNE,,"18,000km","3,000cc",PETROL,AT,,4WD,,,,SUV,5,68812
TOYOTA,HIACE VAN,,117km,"2,700cc",PETROL,AT,,4WD,,,,Van,5,70962
TOYOTA,ALPHARD HYBRID,,"11,800km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,68952
NISSAN,FAIRLADY Z,,15km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,68292
TOYOTA,LAND CRUISER,,"15,645km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,69042
AUDI,RS3 SPORTBACK,,"9,176km","2,500cc",PETROL,AT,,4WD,,,,Hatchback,5,68382
TOYOTA,VELLFIRE HYBRID,,466km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,68902
BMW,X5,,"13,596km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,68882
HYUNDAI,MULSANNE,,"51,000km","6,800cc",PETROL,AT,,FR,,,,Sedan,5,68782
PORSCHE,CAYENNE,,"16,139km","3,000cc",PETROL,AT,,,,,,SUV,5,68682
LAND,DEFENDER,,"28,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,69282
PORSCHE,CAYMAN,,"18,475km","3,400cc",PETROL,AT,,2WD,,,,Coupe,2,68202
MASERATI,GRAN TURISMO,,"21,009km","4,700cc",PETROL,AT,,2WD,,,,Coupe,4,68382
TOYOTA,ALPHARD,,6km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,68792
TOYOTA,VELLFIRE HYBRID,,4km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,68792
BMW,X5,,"2,320km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,68682
TOYOTA,LAND CRUISER,,"5,807km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,68832
SUBARU,S CLASS,,"50,000km","6,000cc",PETROL,AT,,,,,,Coupe,4,68372
TOYOTA,VELLFIRE HYBRID,,10km,"2,500cc",PETROL,AT,,2WD,,,,Mini Van,7,68682
MASERATI,LEVANTE,,"10,023km","3,000cc",PETROL,AT,,4WD,,,,SUV,5,68072
BMW,M4,,"5,250km","2,997cc",PETROL,AT,,4WD,,,,Coupe,4,68142
PORSCHE,CAYMAN,,"34,105km","3,400cc",PETROL,MT,,,,,,Coupe,2,67922
TOYOTA,LAND CRUISER,,"14,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,68442
MASERATI,GHIBLI,,"6,000km","3,000cc",PETROL,AT,,,,,,Sedan,5,68092
TOYOTA,VELLFIRE,,68km,"2,400cc",PETROL,AT,,4WD,,,,Sedan,7,68332
ISUZU,CONDOR,,"184,975km","7,010cc",DIESEL,MT,,4WD,,,,Truck,3,81062
TOYOTA,ALPHARD HYBRID,,"14,316km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,68302
TOYOTA,LAND CRUISER,,"2,500km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,68402
FERRARI,360,,"11,600km","3,600cc",PETROL,AT,,,,,,Coupe,2,67622
TOYOTA,LAND CRUISER,,"8,977km","4,600cc",PETROL,AT,,4WD,,,,SUV,8,68332
TOYOTA,LAND CRUISER 70,,"8,190km","4,000cc",PETROL,MT,,4WD,,,,SUV,5,67982
FERRARI,360,,"47,500km","3,600cc",PETROL,AT,,MR,,,,Convertible,2,67582
LAND,DISCOVERY,,900km,"3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,68332
Bentley,MULSANNE,,"86,895km","6,800cc",PETROL,AT,,FR,,,,Sedan,5,68132
TOYOTA,VELLFIRE HYBRID,,"6,864km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,68222
Lotus,EXIGE,,"8,900km","1,800cc",PETROL,MT,,,,,,Coupe,2,67272
CHEVROLET,GIULIA,,"16,594km","1,570cc",PETROL,MT,,FR,,,,Sedan,0,67772
NISSAN,4C,,"5,700km","1,800cc",PETROL,AT,,,,,,Coupe,2,67362
Lamborghini,GALLARDO,,"52,769km","5,000cc",PETROL,AT,,4WD,,,,Coupe,2,67452
ROLLS,PHANTOM,,"46,000km","6,700cc",PETROL,AT,,,,,,Sedan,5,68402
NISSAN,SKYLINE,,23km,"3,000cc",PETROL,AT,,,,,,Sedan,5,67752
FERRARI,360,,"25,668km","3,600cc",PETROL,AT,,MR,,,,Coupe,2,67552
NISSAN,GT-R,,"54,596km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,67752
TOYOTA,ALPHARD,,"13,338km","2,500cc",PETROL,AT,,FF,,,,Mini Van,7,68202
AUDI,R8,,"23,737km","5,200cc",PETROL,AT,,4WD,,,,Coupe,2,67542
PORSCHE,PANAMERA,,"17,000km","3,000cc",PETROL,AT,,,,,,Sedan,4,67832
TOYOTA,VELLFIRE,,4km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,68162
TOYOTA,VELLFIRE,,4km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,68162
TOYOTA,ALPHARD,,984km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,68162
LAND,DEFENDER,,"12,000km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,68342
TOYOTA,VELLFIRE HYBRID,,"2,805km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,68132
NISSAN,GT-R,,"31,700km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,67682
NISSAN,FAIRLADY Z,,17km,"3,000cc",PETROL,AT,,,,,,Coupe,2,67482
BMW,M4,,"15,000km","3,000cc",PETROL,AT,,4WD,,,,Coupe,4,67672
PORSCHE,CAYMAN,,"29,863km","3,400cc",PETROL,AT,,2WD,,,,Coupe,2,67472
TOYOTA,LAND CRUISER,,"8,978km","4,600cc",PETROL,AT,,4WD,,,,SUV,8,68222
FORD,MUSTANG,,"2,344km","5,000cc",PETROL,MT,,2WD,,,,Coupe,4,67572
TOYOTA,VELLFIRE,,"2,255km","2,400cc",PETROL,AT,,FF,,,,Mini Van,7,68112
ALFA,4C,,"14,188km","1,800cc",PETROL,AT,,,,,,Coupe,2,67242
TOYOTA,VELLFIRE HYBRID,,"7,524km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,68092
AMG,SL,,"6,923km","2,000cc",HYBRID(PETROL),AT,,,,,,Convertible,4,67642
LAND,RANGE ROVER VELAR,,"25,874km","5,000cc",PETROL,AT,,4WD,,,,SUV,5,67872
LAND,DEFENDER,,"16,652km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,68472
BMW,X7,,"9,967km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,6,68152
BMW,7 SERIES,,"12,734km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,67952
BMW,8 SERIES,,"9,000km","3,000cc",PETROL,AT,,,,,,Coupe,4,67602
TOYOTA,LAND CRUISER,,"9,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,68152
TOYOTA,VELLFIRE,,743km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,68032
NISSAN,FAIRLADY Z,,"1,246km","3,000cc",PETROL,AT,,2WD,,,,Coupe,2,67372
TOYOTA,VELLFIRE,,"7,000km","2,400cc",PETROL,AT,,,,,,Mini Van,7,68012
LEXUS,LS,,"25,900km","3,500cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,67752
LEXUS,LS,,"34,000km","3,500cc",HYBRID(PETROL),AT,,4WD,,,,Sedan,5,67752
TOYOTA,ALPHARD HYBRID,,10km,"2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,68002
CADILLAC,ESCALADE,,"30,500km","6,150cc",PETROL,AT,,4WD,,,,SUV,7,68392
HINO,PROFIA,,"734,785km","12,910cc",DIESEL,AT,,4WD,,,,Truck,2,83692
NISSAN,SKYLINE,,"22,020km","2,000cc",PETROL,MT,,2WD,,,,Sedan,5,67232
TOYOTA,LAND CRUISER,,"19,000km","4,600cc",PETROL,AT,,4WD,,,,SUV,8,68062
LEXUS,LX,,"8,000km","5,700cc",PETROL,AT,,4WD,,,,SUV,8,68162
BMW,7 SERIES,,"3,200km","2,990cc",PETROL,AT,,4WD,,,,Sedan,5,67842
TOYOTA,LAND CRUISER,,"5,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,68022
TOYOTA,ALPHARD HYBRID,,"4,131km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,67912
BMW,X5,,"1,900km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,67782
AMG,SL,,"18,000km","2,000cc",HYBRID(PETROL),AT,,,,,,Convertible,4,67232
MERCEDES,S CLASS,,"37,000km","4,700cc",PETROL,AT,,,,,,Convertible,4,67512
LAND,DEFENDER,,103km,"3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,68052
NISSAN,FAIRLADY Z,,9km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,67182
BMW,I8,,"16,500km","1,500cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,Coupe,4,67262
MASERATI,LEVANTE,,"3,337km","2,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,67712
TOYOTA,ALPHARD HYBRID,,"4,131km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,67802
AMG,SL,,"4,000km","1,990cc",PETROL,AT,,,,,,Convertible,4,67322
TOYOTA,VELLFIRE HYBRID,,8km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,67762
TOYOTA,ALPHARD HYBRID,,"5,836km","2,500cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,67762
NISSAN,GT-R,,"60,599km","3,790cc",PETROL,AT,,4WD,,,,Coupe,4,67192
FERRARI,CALIFORNIA,,"37,630km","4,300cc",PETROL,AT,,FR,,,,Convertible,4,67172
TOYOTA,VELLFIRE HYBRID,,"5,510km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,67692
TOYOTA,HIACE VAN,,"12,671km","2,700cc",PETROL,AT,,4WD,,,,Van,7,69682
TOYOTA,LAND CRUISER,,"7,000km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,67782
TOYOTA,VELLFIRE HYBRID,,"4,745km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,67512
ISUZU,GIGA,,"317,104km","9,830cc",DIESEL,7MT,,,,,,Truck,2,85292
NISSAN,SKYLINE,,"215,665km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,66942
TOYOTA,ALPHARD,,"1,276km","2,500cc",PETROL,AT,,FF,,,,Mini Van,7,67482
HONDA,NSX,,"106,000km","3,000cc",PETROL,AT,,,,,,Coupe,2,66722
TOYOTA,ALPHARD,,5km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,67462
NISSAN,SKYLINE,,"69,237km","2,600cc",PETROL,MT,,4WD,,,,Coupe,4,66812
LAND,DEFENDER,,100km,"2,000cc",PETROL,AT,,4WD,,,,SUV,7,67642
BMW,X5,,"9,762km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,67332
TOYOTA,LAND CRUISER 70,,"14,000km","2,800cc",DIESEL,AT,,4WD,,,,SUV,5,67412
BMW,X1,,"10,555km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,67052
BMW,i3,,"59,040km",650cc,HYBRID(PETROL),AT,,2WD,,,,Hatchback,4,66752
BMW,X5,,"86,409km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,67302
BMW,X3,,"6,633km","2,000cc",DIESEL,AT,,4WD,,,,SUV,5,67152
BMW,X6,,"72,035km","3,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,5,67302
AUDI,R8 SPYDER,,"33,000km","5,200cc",PETROL,AT,,4WD,,,,Convertible,2,66742
TOYOTA,ALPHARD HYBRID,,5km,"2,500cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,67392
TOYOTA,LAND CRUISER,,"18,314km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,67492
TOYOTA,VELLFIRE,,9km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,67382
TOYOTA,VELLFIRE,,22km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,67382
LAND,RANGE ROVER,,"28,530km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,67452
LAND,RANGE ROVER,,"43,836km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,67452
PORSCHE,MACAN,,"1,285km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,67092
BMW,X5,,"7,500km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,67332
NISSAN,FAIRLADY Z,,9km,"3,000cc",PETROL,AT,,,,,,Coupe,2,66682
TOYOTA,ALPHARD HYBRID,,5km,"2,500cc",HYBRID(PETROL),AT,,2WD,,,,Mini Van,7,67392
TOYOTA,LAND CRUISER,,"18,314km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,67492
TOYOTA,VELLFIRE,,9km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,67382
TOYOTA,VELLFIRE,,22km,"2,400cc",PETROL,AT,,,,,,Mini Van,7,67382
LAND,RANGE ROVER,,"28,530km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,67452
LAND,RANGE ROVER,,"43,836km","3,000cc",DIESEL,AT,,4WD,,,,SUV,5,67452
PORSCHE,MACAN,,"1,285km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,67092
BMW,X5,,"7,500km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,7,67332
NISSAN,FAIRLADY Z,,9km,"3,000cc",PETROL,AT,,,,,,Coupe,2,66682
BMW,X7,,"20,000km","3,000cc",DIESEL,AT,,4WD,,,,SUV,7,67432
AUDI,RS3 SPORTBACK,,636km,"2,500cc",PETROL,AT,,4WD,,,,Hatchback,5,66782
TOYOTA,VELLFIRE,,"2,950km","2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,67182
Lotus,ELISE,,"6,600km","1,800cc",PETROL,MT,,,,,,Coupe,2,66332
JAGUAR,XF,,"40,179km","2,000cc",PETROL,AT,,,,,,Sedan,5,66912
TOYOTA,ALPHARD HYBRID,,6km,"2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,67262
PORSCHE,911,,"48,302km","3,800cc",PETROL,AT,,,,,,Coupe,4,66612
PORSCHE,911,,"65,400km","3,000cc",PETROL,AT,,,,,,Coupe,4,66602
MASERATI,GHIBLI,,"11,000km","3,000cc",PETROL,AT,,,,,,Sedan,5,66992
MERCEDES,G CLASS,,"16,000km","2,980cc",DIESEL,AT,,4WD,,,,SUV,5,67142
TOYOTA,ALPHARD,,7km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,67212
Bentley,FLYING SPUR,,"25,000km","4,000cc",PETROL,AT,,4WD,,,,Sedan,5,67012
AUDI,RS Q3,,"7,000km","2,500cc",PETROL,AT,,4WD,,,,SUV,5,66742
LAND,DEFENDER,,"16,000km","2,000cc",PETROL,AT,,4WD,,,,SUV,5,67392
ALFA,4C,,"7,000km","1,700cc",PETROL,AT,,MR,,,,Coupe,2,66312
NISSAN,SKYLINE,,"87,539km","2,000cc",PETROL,MT,,,,,,Sedan,,66712
TOYOTA,VELLFIRE,,"24,150km","2,500cc",HYBRID(PETROL),AT,,,,,,Mini Van,7,67062
FERRARI,360,,"18,000km","3,600cc",PETROL,AT,,,,,,Coupe,,66482
MASERATI,GRANCABRIO,,"26,904km","4,700cc",PETROL,AT,,2WD,,,,Convertible,4,66672
AMG,GCLASS,,"44,720km","5,500cc",PETROL,AT,,4WD,,,,SUV,5,67012
TOYOTA,ALPHARD HYBRID,,"4,800km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,67092
TOYOTA,HIACE VAN,,"21,125km","2,800cc",DIESEL,AT,,4WD,,,,Van,7,69082
BMW,M2,,"2,016km","3,000cc",PETROL,AT,,,,,,Coupe,4,66622
MASERATI,LEVANTE,,"31,593km","3,800cc",PETROL,AT,,4WD,,,,SUV,5,66972
TOYOTA,ALPHARD,,9km,"2,500cc",PETROL,AT,,4WD,,,,Mini Van,7,67042
BMW,8 SERIES,,"4,000km","3,000cc",DIESEL,AT,,4WD,,,,Coupe,4,66582
TOYOTA,HIACE VAN,,135km,"2,700cc",PETROL,AT,,,,,,Van,5,69012
PORSCHE,CAYMAN,,"49,000km","3,800cc",PETROL,MT,,MR,,,,Coupe,2,66352
BMW,I8,,"18,200km","1,500cc",PLUG-IN HYBRID(PETROL),AT,,4WD,,,,Coupe,4,66452
LAND,DEFENDER,,"12,600km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,67392
TOYOTA,ALPHARD HYBRID,,"12,000km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,66942
LAND,DEFENDER,,"2,000km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,67222
TOYOTA,VELLFIRE HYBRID,,"25,225km","2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,66922
TOYOTA,VELLFIRE,,30km,"2,400cc",PETROL,AT,,FF,,,,Mini Van,7,66902
MASERATI,GHIBLI,,"15,999km","2,000cc",HYBRID(PETROL),AT,,,,,,Sedan,5,66652
TOYOTA,LAND CRUISER,,"4,078km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,66982
NISSAN,FAIRLADY Z,,100km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,66202
MERCEDES,GLS CLASS,,"44,210km","4,000cc",HYBRID(PETROL),AT,,4WD,,,,SUV,7,67052
TOYOTA,ALPHARD HYBRID,,7km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,66842
NISSAN,FAIRLADY Z,,100km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,66182
TOYOTA,LAND CRUISER,,"2,400km","3,500cc",PETROL,AT,,4WD,,,,SUV,7,66932
NISSAN,GT-R,,"33,200km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,ASK
TOYOTA,ALPHARD,,13km,"2,500cc",PETROL,AT,,FF,,,,Mini Van,7,ASK
NISSAN,FAIRLADY Z,,20km,"3,000cc",PETROL,AT,,FR,,,,Coupe,2,ASK
TOYOTA,ALPHARD HYBRID,,912km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,ASK
LEXUS,LC500,,"10,500km","5,000cc",PETROL,AT,,,,,,Coupe,4,ASK
LEXUS,LC500,,"10,500km","5,000cc",PETROL,AT,,,,,,Coupe,4,ASK
NISSAN,SKYLINE,,17km,"3,000cc",PETROL,AT,,,,,,Sedan,5,ASK
NISSAN,GT-R,,"6,900km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,ASK
NISSAN,GT-R,,"36,614km","3,800cc",PETROL,AT,,4WD,,,,Coupe,4,ASK
TOYOTA,ALPHARD HYBRID,,"34,300km","2,500cc",HYBRID(PETROL),AT,,4WD,,,,Mini Van,7,ASK
LAND,DEFENDER,,"13,542km","3,000cc",HYBRID(DIESEL),AT,,4WD,,,,SUV,5,ASK
TOYOTA,VELLFIRE HYBRID,,35km,"2,500cc",HYBRID(PETROL),AT,,FF,,,,Mini Van,7,ASK
BMW,M4,,"3,470km","3,000cc",PETROL,AT,,FR,,,,Coupe,4,ASK
FORD,MUSTANG,,"9,706km","5,000cc",PETROL,MT,,,,,,Coupe,4,ASK
NISSAN,SKYLINE,,50km,"3,000cc",PETROL,AT,,,,,,Sedan,5,ASK
TOYOTA,SUPRA,,"48,972km","3,000cc",PETROL,MT,,2WD,,,,Coupe,4,ASK
TOYOTA,HIACE VAN,,"10,000km","2,700cc",PETROL,AT,,,,,,Van,10,ASK
